address,txid,vin,r,s,z
bc1qsecure0057,2abb1f1218b8a4a256a5ab04a348d18a1d9a5413e050f219ed3109d0e411e2a4,1,0x82b179b14b0fcb8f3c0b20c78e7d5e66d5cf78c7c8b45920282a50b8aa048bd9,0x90f304e24527112a3430204fa864acccbf364ac195c5015679a573783e6e5ea0,0xd0f8af4c682a92876b84630e3e1805722a1c912c95f56f332bffcccbfebe99fa
bc1qsecure0072,d026cd45df7144b1625469c86423e6fa8943aeb5b828c860066b0be8bd1d9a17,1,0xe18b79d5ee999dccc1c292137f0949adf72b9d999b3e499718ea67206a775e95,0x6655730037ff2f5c34cd15f7103f469b7d1ca6451282cc701f998a9d658e7553,0x2ff02db1a02dfd50c5caaf8d80c7ef120a797907028abadae7d2bce3f56f2b57
bc1qsecure0087,b306459f713452a8252d76202d71fc96b06e65e6c67ba80e449b94b1a089d734,4,0xd12ed23d02fe42b27f20aea6665339dc9f714ce557315d3e0414fba8a43f76a3,0xdb7e698de5ae3ad177eb8508335a35bdb38480cba09d54a9290ec3e2e61cd96e,0x1e584a9b4ca7fda0aff43949724729e1033ea6a98d0f5a602438ee4b3512d08d
bc1qsecure0013,569e08fcae1ca2eb2fdaa67e58a01b1f8524285a4241376cef5172060c17b1e8,2,0x344fdadf4f3155810336093c471b0e4d9c2c83690a3c7390b2dc39d6444131dc,0xa1fabbc3484f4864a3bde8622452aedc6cd5df5517a057b840d6b0f03f2c8fc2,0x81603214333603a0ca60fddd36b996a75dc92b9b7686b042fc841f5f4a2969f2
bc1qsecure0164,65b8d2483da25aa7b1ac05c893ab09f922ee6eb0be8c4d2832614df30fcc5775,4,0xd93b422df361e7935435ab373acfc5455648d813ca50c558dff071c86781bb58,0x333cb25fea0026dbe7944576bbbd8595c22d8f2291c594ac3edfe4842ad1dad9,0x8022cc9bc46a72ff32976e405454761085959f1fe5611f5365888f061cec6869
bc1qsecure0010,a04f8b9c509d0e26491db7e33370cd64a860b0972b7e4d876c19872239963730,0,0xc0bc8741585e39d7a670ccccf4758c0fc1361f9dba2ea2f20d6f91fae9206842,0xecd3e7f83d149d931d9e7878ce8231c0d491c9fce3a50a47196326c1f94e16d9,0x71e76635f0f11b65ad05f87c9394d8378e2cdf8aa61e5ff731d9c59a71475619
bc1qsecure0083,40e5d1f61941be63895f1ba303a2b8a87c47db2dd6ac3b84350d9258168310b2,3,0xcc218705d87e98f8b79ad4d4d22bba50b51d2e8decf53d9ac009c3af7cfe794,0x2f0dfc889f1af0542f22800a36bc43a032a08165b4c551e39f6cbda64ffadc72,0x953f6aed9c9ccd203da17688c95fbe7eff1aa7846b4034a0e3d13bfaee98f83b
bc1qsecure0161,2d4390be0a7f51abacd71fe7b9745b6e966a46146c96ba1e81b704a2dda8e19d,2,0xb4f6a987aa4e94bf75d7fc09a9b37f979b637b9b34487e61a55f4e15600a8b71,0xbe56ed19973247424df4f6bab6304253026abb6eb9815187feb8b4a1b53f8a44,0xa972675be2f1d1c19b6892cf4c73b159e0b6249ea99e2ccf6151ce7a718b7574
bc1qsecure0170,882a8af670056e6b0de9c266db8d1e22f59db4a6ff3033f95301cf11f97eaf98,1,0x84de7adb532483593c40d65d0b9ac4f6819a392d7d746acc5fdb19b9c9a9d5e4,0xfd4218fc21de7939306487c5786554802ff83e24a28ffd5ae9de9f68028f608e,0x173d1955df7a3b28b31521e1235062530056926f03495b9a0f025bf394647164
bc1qsecure0047,c92216904ec8e8250ceecfa636b41f7a429a430299112a29ee4570fa22f6f37c,0,0xe1574bacccff862a5e686feb99a185d7eb018afd2c8b4d571cd0141c89a013ca,0x2e12e2f9e0036bb3e1b83976254baa05565646910e19fa466a2294e64b883211,0x2f03d6ad125c3e3100a164346c782b883a2915121e3b1f4914ab30efa244c443
bc1qsecure0099,c75855a7f50bccfbddd25dd7701ff6fd0e598ab6a6812a76d47e3552adc62868,3,0xb967a8f9ad25139c945d40b2a63da41c210c7a0343eb7ef14f0d080cefa9ffd7,0xafe147f01f2eb8498ec969b10c235ddd2edff6b8090e63263a6ffcbb15e99f98,0xe470df4c3c93c5c776de4042db7996a7a7a660df47f847ee9746c0537006fc65
bc1qsecure0027,7d0efaf2bf74c756c16012b123267bb3f5f1512bf8380e337af7119399731669,1,0xb409680264242e95213829b15d08afdf73f3d660ecc2d3c7132967440db2bc23,0xf5ec631799e133d0dd354076e4406a82ca57633b8b20de3e5544506045d58f52,0xb1434d1594d8b45f5aa95c5a0cd198c617360b644b6ee0668e3e20612ad9f821
bc1qsecure0015,2d84ac00adcc6fba9a882b2e6f71e778cfa3b59b4dc556314ad37347be914e70,2,0xdef4111968ddbb367b9457bfeca511ba718c067a46b87d232ae72faf29b6411b,0x9a1d8738e760397114e95d0887537d5e54d3c0b584cfa97f19b959ac1dc4dec1,0xad05390eb71cc85a2530cb2899cc0628ebb180d91a3882143c4c8e579224c0b1
bc1qsecure0118,e67a07e3147344011ae0548683c8fd3cf47a3d8832db53cdcc61487a1adb3784,3,0x1539f294432f40217d85430cc738a405f441470f519010bdea3568e4927f4736,0x91ed80e82c0ccb571ddade18b34d0ed9f81875fa3fb909c6580786260dcc284b,0x42a59b945e770251718d3f94f00698316fe6a26f7a8ad346ceeb21c1d469c6
bc1qsecure0070,f1a504fbab39aea89062d5f935ef71bd7c24ecdb0ac462767a17999c7969338b,2,0xbd418ee7ab5beb771f3a1ea255ed8c212da1a980e88c301fc6499c80fec6e703,0xed6c495aa7aa91fad36af956d6d7267ed4c5cc88981ea45332b0ba2233254292,0xab21cf28d1cbc8a0b822e7467bf263c4c6e8be83aa49793018e7c6de2d2d359f
bc1qsecure0074,b87ec7df55bc68918bd6fa659dcfd148de64873217bd91c82aa6f58a7a297f2d,0,0xd4ab591abdff942981a074b82acf18e22382a731b1daa812fa2fe7e2097f26ac,0x3df6f064b6136cec74601e771021b3381db0dc382c4cdfcec39d01426b77465e,0xe93b7c12b45bde741056ee6f99ababd8b31c2ee0e1c27a94b012001469cd3610
bc1qsecure0100,bcfd1e7b1af1bc22336f87ead8b4985c7d5e9269c9885bfeabee9b977fcbbbc0,3,0xcf68ffd5148dc69115618e937c319f5fd7c1770418d3120604751093457b8baf,0x9674ec818ba7f13889b982f3c901caaaef39d648cc4aee5e4d88150745d83849,0x449319ae6c56a1a6861014991e26ef8a8cbfdff8c9f5e6283ab178c581e1cb8c
bc1qsecure0144,e3f417a5be1434e51b646bbeb0260d48bb07e780ee1bedbe71ace6575d996773,4,0xd58e5b95245d43359ecdc822fcc5e977daa482e66702e41c0d8de631dd91fd84,0xfe99f74d2d36c7709f3e433385eba34215c2c64cdc6bf5f7c7899c12fe0b74c,0xe529c6c318c59918f29e2b8bc33d17fe427dd375f81f5a4bc7a0f78a52819ea4
bc1qsecure0055,f33511c08e2f454b4367e15bceafb885e6373c62dd1243cf29ba6fbfb6fa0103,0,0x449d027dee62b087fca847697f61a2108e27a863a5ae1ede4aef4d968af0c2a9,0xbd6be9b619ed51393b16253a417894c186ca7c4a30dfd934b83d9f2f54918ca5,0xbd938b212647de39ced038c239247aa675704b02f48d88832649223914159b15
bc1qsecure0105,6f05fa92ee997af754c166f81973e46a9e37d54e1802158634e5c69cdbe6afd7,2,0x5a45a59f84aeede6b5f60d47ed26ac6250088ee85c7fea70f0c53f8b4f15950,0x3995a685573e20e6abed8f0fb2aceb622f56d934dca05909ced6e76abe6384a4,0x3cf3b29a7b66e99e020ea037ef5681a2dbbbb1ac388473c72fe3f9af092af9e6
bc1qsecure0046,46683cb5343b7cc4e1e65ce342796db4db834ffd838986e56771844f9aa8e83c,4,0xfba2459fdeb3788f4edb4243904cbd5b03dd67c8823443ec00ed6c8e8424ea3,0xaa032f06e75cb5c952e98fcae2b27ca3fc91677260741349154bf0ee9139594e,0x1c666a0ea226baa0c8d4c90580afa5c252e9a6d76c7c0cf5ae284b7004f01994
bc1qsecure0114,99a254c0245778fc18927ca20d27da07d29b1c4a444e9e8b010b17fb0aeb3809,3,0x4538589c58600ce6d7bf79d720fb0a545bb185dd89bb1c5ea6e038e62e2633f3,0x6fd813722b2c3d82609b34e2ea626090488a7240a2f76f95754d40aef0ec8fb6,0xdb91386ab37d6e696f17aae5378455acc0a5ddafeeb9a3a9fd818d898baf046a
bc1qsecure0034,b16b7368eed1b3599de01f122a63f2957400964ddcf92e954586761670d667ae,4,0x487d312a4d924267e2dbfaecb57bae3887c3b3869e51ffebb4572e6e92e7df68,0xc940e69e67283aef520e4642d00307580cdff4d6100f8c7b322341d35e37192c,0x13e0ace1c0bad10a07c239daf978fec1f1cd6e8bf49d679890d319bb73a7c08c
bc1qsecure0085,21d27965e03109120ff74575d4dcdd7866d2f120203d2c4098559215bb5f07d8,2,0xe5f9bd4077cafd6a630d46091e4677257f62edbeb53154fb5a8c109d2ac39891,0xc2e1be0431ae2e017be243ea858e100219c7a83ec7487d4a9acbfa727b97b75c,0xb5c1afdfa9c65551d6ab801adaa2ecca9a33f8bd1349c36bc73eb34b0e725a2
bc1qsecure0046,e252b95a457b303b15aa5197f58b37bc8567275862f6fe404c25f67957607bf4,2,0x64a3a66ce22de9c3bf0e349de8472f10f29733f60d3f0ccedaf6f73d343af309,0x93eb3b31053c038c887bc003473a42a07deb54318e0d6cc33d9de7900f7d652a,0x6c981a7e63ee6bf91a78a2abd054db828196d8f94db9d8e0974772ca59645039
bc1qsecure0140,9d833082f9ee84756491e1650b97a9fc29101c414555ff02a8da933ca2573c4b,1,0x59396f9b1d7a7f2b82491665276428dcb994dc999d79d95fe865936123640887,0x9e0989f683227bb3b68e16c2d168d997c0c86dd9c386cb3b2c0dff75f586ea41,0xae60fca6e18cd7176862b842705a84db3ac35cf6a557157415508543c3a764cf
bc1qsecure0049,e9f0e67fe00ce4506e5a799f2fb81c812eeb0393917191186c9c1510c637a0b8,4,0x4aaad7b00011dd3ef23a08bf1cfe54792a7a22ecdf808d98fa2f4f0e36e5a22d,0x2ffdb085f38a531ea420b1fd4f4e80d32dd946f80565fd4ad1d5e47bb52dc930,0x9850a7e276135a0bf7a1866c630329a850d29e1fa544398ee3c2a65b2d502b77
bc1qsecure0165,eafbf79d018b8b0ee6c6a615c5a7bb5a2dc53210d036b5b4a66de1ba46eaf468,0,0x27820f93088a4f191537dc3d721ada6d7ee08f066bd2bce7c31d50fa88a37f0b,0x72874af812209e906814c0c96560c6dd7e321b81eda7ee34af033ae37b8a9745,0x862b4efb3dc0710b919565f453908399f22592768cafc3eebef97399e9ef027d
bc1qsecure0154,07f30c784b4b066394dfac0389a13c75cafab8589e51916b7eb12258acccb9ee,2,0x34485ffc8d7b6cab126f57bf38e532737566b18b261236ac3994520facb79f5b,0x4fbd1a5b8a775a90141cf11618baba44aa9246eb7f2e470bcc31e3dfb542794a,0xf59b881baa1ba20e7a5c101a0ef391dc9d068dbf233da8342e7663a969d7a0a1
bc1qsecure0007,027510385c5a4a84103e8fbfc6971a732dc407d6c0d44f6be7c4717e98e46162,0,0x6201e520a8e794522018e2bf55a62fd0d953920069cf280d1278e851595ab282,0x92c05e1ee483b35abd61460d9c5b94bb0c6f9ef80532a2d3a2de84d5b3adfea7,0x3180cedfc79a7d974681995816df085571c8090fb158862f4121cdb3b20da127
bc1qsecure0175,2d42cb319487e3ef8e0969f7e4caa6839bdcb6491fef54c756603fe2bf103035,1,0xa2132b7bd2fd9bee49f47a54ff85fea02ac7e673dd3fba7b870de1033c6632b8,0x7fd9528e0b57188f07f259714f128d2b1c490fa60b7092d40fd1bf647a28a06b,0xf050a3b200654757ec9db39ae1c42947e8677826f52b3f4147d1beef434217b4
bc1qsecure0044,153fdcea553116e523a1b0a098bcc3b91e690d91fb18dcaeaee7d07ca8208664,2,0x86acc0d735baeaa48c6d2ecdafbae93630e1a466df7a1f37b33c134488fd7c20,0xa417f9fada59295c4b7cec8ab279d43b1fd294fae7e519e10ce67af07547f637,0xdbc36a52dc0a86bc3c021775541fe51692b222e4be3af43354259b750e0f25f
bc1qsecure0047,b25b4742aae67b6961060bd5845c6fb33dbd57c53b5f05636ac1ae5eb8136c35,2,0x36d05c13e483a4cdc57655faafd673c7c9a33d9a411ab62366197004ea8aa5cf,0x24254df9c242f0aaa533f7f803e375c12f78655670b7a879f4390f4dd44e6002,0x8782a166452a8dcf342fb64eeac44880342fea6aa3df910a02d75021acf61670
bc1qsecure0122,9ba376f4138288292e40e75f398cd576109b9811d2a7ebd1dd501a28ea88f1e2,0,0x24caebd09a8ed1135e5a901e7eeb21ff3b3c4895184548beb13441c60997d3d5,0x747f0eb3bd24e7cbd6e8d5855f85b1cac19b1972d189f531e77d892db2b74f05,0xbe2bb1dd2b5c7572f1a172d83d902525ebe1246f13e28484a056e34292cc7b7
bc1qsecure0083,7343cbcd03ea24391d181a8d17822e68282cd5ccca7518c977bbc7f848d9acb9,3,0x875cdb0d5a12d1cf81c160ae6553838af4969766081ec696cb08d7f144fb9fdd,0xd4d434247c3cb188ec5ea26f5d911030c31f649813c7520b3d345e6aff9fe94b,0x8ddc5817cfb4bdfd1087d4b08b4aa1ad6957a694af195988c8002ac93a99998d
bc1qsecure0012,7f46751808f4248fc88bc1926b05c61ad70f53d1becaff01aa8e0b2069c1eca4,2,0x6871c5e62c37ac5169310130bd22416508d960963c916eb313c173b93a083fdc,0x7e4aa8c926599b43e6257751312e6782e151dd583de4dd86f559644f9ec2c01c,0x2b7ab01460f9e093f61db48b7d12686f96f1a0c19a7373f52ebcc54c0a58354e
bc1qsecure0068,e8358eb0191093f244f8ab977033240ef31146bee6ccd4cfaa4be01dda409927,4,0x7281f3edcc723ba7cfcb29fd1f15f9b4ced9312b13e4663fc9203784398edc69,0x1e3940901a8691701a29cd55b4a6d43034b96f9b205fde99bf2af4bd4c9a59a9,0x5237dff107d55cf251916fe7c60df8701f92e1f086cf9c5ebaf0b712a4e0c0c5
bc1qsecure0105,17236a68cfc051f2f45b463c894592839bbd0a43a6a059a8a363456810555677,3,0x4dc33fc17dee766f81ed22046cb72b2f7201c74065461f3c133630686165a1f8,0xf4e68f57149f3bb24061ce999feb7232982558ea4827de4e79ad8aa8e3fdccc2,0x6aafec426e7b4cc1b1f22939171cd706cb7edd2ea4bde439a35dd89d2c0e751
bc1qsecure0106,6c73e112ee6ca3d344095792393ff709d6a322628af5cd538d7bd3532e7e6aa1,3,0xa9d92f333b050c15356f780c5406cb50a92c66e619bb95aa49921c8ee64d194e,0x25c23aaa37e448df894f0026f8e7933147ad0563eef7b5c871f2872098a9868b,0x3db44788322c81062698cff496b5c657599c52c24b92efd552bb18119ec49b7f
bc1qsecure0179,abf008ba9c716ea71fa9924c1fe5b1826a1bf54563c8ce953e8960864898e5b2,1,0x30f5d078c6d5ee08aa9f63c47c39bfb81db0cdc120d3ce23f6719e8f6315cfd7,0xc59095b70269347a0fac3e8537045acd928d2611b4921df73e76191bce53c8cc,0x4d7003d95e8e5ebaa96d59bf0d2cc345aa53acd2e5af4d0290c8b0665516e330
bc1qsecure0078,673a4746170c34282411779b20c9a18e8fe5d67ef0598cc9e5179e46e59f9b79,2,0x3b16a6748b21888126af776a4711476ca7f629e889906fb920df5cc63fada7a4,0xf1a1f2a51e022a4d5b6b13b83f92cfc4c6459f9c31ae5daaec3bff349cc2a9b5,0x8935dc363ba43c99671601e7e8a75f94429bb039f87ad631fa88a9c6ab6dbc34
bc1qsecure0150,60fef7ba6a259ee959538a8bdafce8152481f07853507c97f51e07c040bdcb0a,4,0x204a6857f90ae929cda3ac93908668f2a6be2b7c1026762d020a8b122cd6732e,0xc421ad6d37283139be1d16a8e377c8881b53c82101577e12c9f2a4178f3cb18b,0x326fd9fd3c144ad7109f98a51984cf87fe3f56b0137755edc1b5cba730f95570
bc1qsecure0162,fcf925f50d73198f3267982631dbe70e7038b833e3eba7bbd198a9157e62f066,0,0xe1d7e378546b5a242cbc922b03537faed716ccc0659f4a30365d3c85cb4fae44,0x6d7fd4f727b0c47768b2d5d0a7b56161d71021f1640a1e1252d252c1383a8c,0x24d996b8eb65127f5a9ca8470be1414f013e8826e68d4e840036931df8c08fb9
bc1qsecure0104,106d7696d2c9f9afcd77c1b572bb319b3b7b0ec68199222aff5575451222c330,1,0x25e62aed81ca6ebe8f4a4b75a7ff2c207c3fab86b2164e19b28a4f57815c8048,0xffa6cf5d5c30f9d40cf1c81dc984dac035ee67d517ad8e167785920edfaa3add,0x330af781a591bd1063ba8b8733438d5ad5ff45053d626a8c47ee740d065879c8
bc1qsecure0002,1594ae0e08ae6420144123af2c131136d233360dc476a6254107ec37dbcc8743,4,0xba1d1fd16542582f0c6f4aa6c96a657566b8850c340f027557f5b8004225a026,0x51812d90a4fe71ee9fdc63fafebbed71bd85e1acf8e0e7e92eab89ffeb26f389,0x2a1bf090301cf934b8b4fa86f86bfa671dd8d6c15e51e07ba965faa38f29a2aa
bc1qsecure0099,7d6a864e0f0653a1b36ef6883c0f17621de42213f927790824c2375dc9d6ea17,2,0x2fe5ea26a117a37ab266b67859e90512b52116f800580fc52469e6a39082773,0x9f182792e1383c685b3e9f8ee0a03f1abbe87d203d1fbe6b5e52a2c3f71e512e,0x4292e21fb9051a1ba11b8418226e13c651e807cf70d411da819a8a3405eb88f5
bc1qsecure0014,641e71fa082c386bdb997c8cc40c576d2603e48eb3f25460992a04f5ffb82d8e,3,0x550bd4ebfb108f5dce0e087aef3c7ac3dd290532477cb5b703460f56744e24c8,0x2a33feeb7893356250022663133d37efaf17ec4a17f9c0847775395296a59640,0x268a4ee565ceed688d0901f164ea8c10759a54c489ac34fb01ea84957019732
bc1qsecure0084,f1cdc39d2bd2f819c3458919264061025b23ff599b520f95f22929c90ef6be1c,0,0x45a46d813aaa422d90846d87324b03c03fa171fc60a190bb224eb3a49113a549,0xa6c837069965312f8b0fde2a9b47405e2dd3ab5d63b7afc87df52954b667f720,0xe0f9a5ffd644de383f38376abb04bde1db867befce19bc1a0cac568f9c25c5e0
bc1qsecure0014,ab1ac6fa51dfe9d8754e8210ea658868f76d96dc764943852b6835ce1bbf8288,0,0x158d6c0ffb84c154c94f74ee2b96f4c6d13c2e28b10df963a3584269b9b98bee,0xd9f376ccde7f34472513b35210cf494a9d17134dbca10ee50bc77efc15a27592,0x2050788341914ccada28730036337ec0fa8512c7fd43b67a4653a88e84c5d064
bc1qsecure0021,7cd34cbc12d5ea436c7cddd3a55ab926b8598049855349dc44f14f03179548d3,0,0xa261dc9a81deb787efa146f39d4757f6542258d76d56f607320b304ebe8eed8b,0x6cd04f5afdac3937e6d949d06962c5518e42a6a80319159d3c0e7e99ef1ae827,0xe502090f609b559d650348e00733b224a27d65035b734b037a34245dd79d2281
bc1qsecure0101,64f93319d62e859535d20a3806fc1b852225d43ef448b14361bdd4701cce1636,1,0x2db21f03351e9def8cfcc5bce7ddfd6b55f737481bad26351dfe205c0d010ae0,0x176ad16c6dea884504560fdbdaa201c40cd59d58cac98cf54bdd5a8f2a15da12,0xb1e1c58f5eaa874835987afa7b5e6f3e13f2e932899ee7a1d270f47dc88fe72c
bc1qsecure0095,09d45e9e738dcf4859324b5bb0f0f4d1554f3d778e924992ec2bf4b351e5c15e,4,0xacd6212d0c5dacd0a422d9cfe1308eeec813e8c47656009795f1fc8bf97536de,0xdd1d5ab2f5415cff4db5c3bc72b7ec76fedf876fe1b08556ad703bd247609902,0xddd30473ca9ad0398e63e0744877ed3323ea04fa7f8d45bd13d353f1b2465e24
bc1qsecure0161,fbf6704b7e6f3859e5621f6262e1e9dca07818f8c24ee9ff5af9d7a7058ee66d,2,0x968dc454db1bcfe029edaa1c78eb95e7ebc0c72bb14ebc160d88f078d313698a,0x8aca66fe02bc46d413e8d26162e3fca6d7733338a7db09211c629715b41b17f7,0x4374e20038396357c36101fea7fe2f804c593553a163c5f2f4c7f4e8207159c4
bc1qsecure0057,baaf19457a2f14b631fccbde819629b5f495bd91bbdc9a83087501ed80527eb6,1,0x78a2d9efc8f46f5356d69ca42e89ccab5f57d0a3d41473b99e6521a8ea7398dc,0x45ee82d04eecc50f2f02bbdab4b43dae7886c354cc12887f64bce8c224514a1c,0x158ddd18288966146de967048f6fab94c3a9ac4cda51b49a071348d5971cdb28
bc1qsecure0042,d289d58995b856ce8ed2ee87de6d58cc66f1d933864606290374c9b44ab11e8e,4,0x9a8161f44822f93d7bded4cc0c765ae13faff217a33162d301f404837b979ad7,0x30b4720c7f12b2ed991944b52825b2a14a1f217090e6dc5952fd6aea2212ba71,0x6e93d137ac5f39961173077a8ad0b9e0082ce92a0d3d34420230774247d07b3f
bc1qsecure0166,085a34ab5b0584c60188be75c24f6c9e709ef916c86b9e588bceacced212321d,1,0x94d723ebcb582eb9017477a2520b636467a367d42328c9e51bd1d4976f146162,0x429b35f8d4b0d8c3402f7c721b0d85622dab27c7519c82513bddf06da944690,0xb00ac78529d84eba8e6d333284176d5b724b59d181dd9a4dc4c03f4079e25d17
bc1qsecure0101,1fc3710a3a943ddfcd3675b6b65d4b388822a9ec0295a60381a51002a49d896d,1,0xd22797d64951a5392a62a8b5603c75d0b932336308ad72f4dea2e33b7a5cacc9,0x8fcddd40aa5324e467e8ecd1984f217f16843ab918c1bff52620c8e3a155f82a,0x48a8745373eb3923f24b720b34e4851407f9b3d37e317b9a41721e07455bd0bf
bc1qsecure0094,dbc2710a3dc93f97d5166e1ebab29cfb7c8c4ab6c6ceebb8dccc1f3534898610,1,0xc2166e7608506dbe9b84b895d7030c37210b6fdd70e041b000127839c312916f,0xe6ea84647999291b2740fd3b92b2eea5828ca1105a773c1b276be5a182fed978,0x28484ff53332061e1da47efe8fd4ee5ac0f3ad61bac5be285f132f33aaf5e08d
bc1qsecure0027,4aa9b632945f35dd26c3af0e175c04427df64fa83a29e80aad3940744054644d,0,0x47579147381902dbd0396929e46d415dd17dea44227ca1c3bfc92854c27c2b27,0x57bb2f079917f6161bc212494e2fc6e4b0e8f6b870445d7f42c2e66ab2750903,0x171657945e42008477d0948c35b2e23146b295f9a983fbb8635be8adc9a416b0
bc1qsecure0139,50be631bfc830bea386d6003ac6b1f0c07dfd6ba9d7347ac056f54eaf701b673,1,0xfee889faaab16ddd57c53620e5b35c96e3bd150fe41f3ede7d879adc9a9dd437,0xeb6c5972ec1781dcfb810bd9177c36af4736f811316d28e25c1b916e45da3058,0x78dba703c09a99c53db049501118aa3f90dfcd7164fe0e0580d4ef3543973cdc
bc1qsecure0104,6985a70e5f013bd5ffce3c426c6fc96a8caaa81fa8a923bf61320e59aede9023,1,0xa335f28988ae1175aac843140f136f04fe0c6768d804f83b1a8cad4749cd171d,0xdd2bfd4a119c683e43da2eccf626deb1225e2b9f75bda037a901492723d2d6a0,0x399b49adee40e0dbd0ae6d86a5375a122187bed1ee9dad092ec72aa652e31d97
bc1qsecure0105,46808274ab365eba9d9aa689a1fa577d744ab02644411cae1386ddd784d384d1,4,0x9fe100f4a491503725c3358efde025d10a25da3b90687da773572779e215a046,0x2f97f74dc8ae77235f0057ae02c835efea8e142e1536d00e1c5db1eb6feb736f,0x9cff1f48a3f1a47a876a109f8ded9e93e60781fed716e5b8b4d1b4218e04e2fa
bc1qsecure0044,04f54d05b918edcd62e60128c9dfc627c8e396351e893f6f2bae9b7be6dac8c9,3,0x56165248997196b8074a9cf58c67ab7dfad96b771b571e08490b6b952724e35e,0x8baa83fc70e0127655a6bb9382275bbfeb1f23edc7424a261ccba1144ec92609,0x854ce1b82009936d06281e2e80d8207187406ac1f9530d19c5eaad090125bb81
bc1qsecure0083,53f74bbeb5fa676c027f87ea6b8c391d067b7fcae0872f6e53b726f51cb12794,4,0x2d7b83353b40cae7d3fd037b0778f096a5a1bd3ab65869a3ebffc4de9c26ba0e,0xc36f254687c993b5b5e09e69c0422820648f6ea3c3d7948c8466eca5d36c011c,0x753890a1c1acbcf428f954a19c8d6c75b7c5016556c08a008448693c1fc3d7c2
bc1qsecure0059,500fea15147bdd119f7adde0f7285c2928980f8fc3e7b9091b979ff7a1bd10e8,0,0xba8f49e3c6dd9313c8a8e18c01fa28754f5733b4f733e0976b1dd92dbe7b2e69,0x2d3d785e0dd0606cd7a6ea5f3fa15298248208d5ea002788a3b65c44d701cd35,0x59f9acf42c3407f2c6995cfc6382ae5701dbf2865111ffe4e84772e1dd27db49
bc1qsecure0100,34ce44a65cc4497cb82b16f3c865401d1c6b89ac408d889db70ff6d721db1107,0,0xdef4fd63d4761d2e4ab59331e37a4fa310b7e554a2476776111bb8222d638d3e,0x635b740f354b7dbf984c96894f7ee7def552fa332cec05870d92673b7fe97376,0xa3e210529ae29366664260d55dadd08c9b219a7999538c35fe4b4ccd23ecb764
bc1qsecure0160,6e2fa63576400dd167b0ad6ddd3b81c225613b5bea02106ba5dabd525cc7138e,0,0x9e271cd6c9c906280b026b57704e6decd68527d2c56b07c57b967b9336729b88,0xfd640b814bc2fcdb5c59c97cdd391054e9372d6e255c359bdc47f618e2849ea9,0xf3e8a981788962acdc10a166132047c6c36d4135828d5d8201e12aed03a0e076
bc1qsecure0166,50e1b8309778faf00b609c904da08e1a8fe491a40a1396a7acda986a722d3c95,2,0x43607fc02a27c470e174cd3a76a1d1eff54c5014ec459dc273747a69df0712e2,0xa0059d4dc1558c073ccb561761a6c9ecf2e9a6ae5b20b451be0a9144e6346607,0x635089fc5f0bc13a14ab96917e9e31bff009a22a363100b2061e6393b0a0976c
bc1qsecure0049,66af3d08639a006244454e6a03268181debae6d88b81510cf978d9b0e7276dda,1,0x6fdf9a1ee8a637fde55311e4dbe47bb38a4f68bbb2fcbfcba8f5eadd192e6950,0x889d6b4bd2e4dc8563c7b84d2e5b09ddc3d3ff5400750c513c22b48406a51314,0xc81da35901f40333dc489be9a8b1a5969b845a4a8a8ca32362cf10317d15c668
bc1qsecure0151,05e22633240c190a18b2692f90addba60386dc548a70a07d9c678eb66202ae50,0,0x21977b3535991162735d71500d991030169e129b98cd76c8ae4f5f63a5e48fc9,0x62faee4214fad2894c7fac1c8c880cdab0e30e199161dbf586d885885e6794d6,0x90e216ecbf73f9c2fba6b1b6695a7b38f2901a29d5a361a382b0c2d684037703
bc1qsecure0056,00df539fce094fe96edfb31455fca1917c5a0d487fb15cefa2bd4057fa0fcefc,4,0x6fde43c2eda37e4e04b0669d0c2b2b905e604cfd454781e84244df5f45bf718e,0x72d4e3b7c9a5cffc0b187e1fc39907be7b2f6d9e211423ec1ee92f997f320e6a,0x587cc7f3f030f2e2237cde56f100db2fc7896a30905c620cdcf884499c8bea17
bc1qsecure0181,e750a6264691c6ab876ead756851c7123853dcab246452cc47b7d01eb4a8195f,3,0x5d43e416643a781b8a7d68a96d4d618191a1f1406c2a127b0e7fec00df41f289,0xa8cf565a04bcdbdda9a460c734199d4e54df504996b6b57edefdc77686825b48,0xfce14ae1844913acec834ab88026cbaebc471e97952a3b081af189888d8751a5
bc1qsecure0147,9e17e915097aec1e84cf21f5e50047b50c5c23a4d83ad5f3a7fcf34fbdc63e2f,2,0xdeb0da41c6e70c66146bd0ff7cbf8ff26dd318272fbf5d9cf54e02de439d5ddc,0xf4f9c13a7fd51e8c9fa1941c0fa25791fb38af153ec546e1f00d8523dcc485a7,0xadc6fd64faa2c075ce21bfc8518260ad6d15dbe187b17310a4f0f118b9938406
bc1qsecure0075,fb20680ccd52ea6830b39eb12bb46d6e14eafe9e26d30768efa8cef5ac3e152e,0,0x5ed8444dd65bb7d236ceefb977bb9abe65e54eec38fb36ba2678ef457189a9b1,0x8994945251daaf05f731f84cb9138713e57b9ae266f42ec2955d4685e7da3a54,0x6dca9706e7d5dc44ff93b22a3bbcdffc02daf00a2b0ddad88886e3b6e98a0487
